x,y
2586.7327327327325,4.2889759610779205e-13
2589.9569569569567,4.2943554248044193e-13
2593.1811811811813,4.2997348885309187e-13
2596.4054054054054,4.305114352257417e-13
2599.6296296296296,4.310493815983916e-13
2602.8538538538537,4.315873279710414e-13
2606.078078078078,4.321252743436913e-13
2609.302302302302,4.3266322071634113e-13
2612.5265265265266,4.3320116708899107e-13
2615.7507507507507,4.3373911346164095e-13
2618.974974974975,4.342770598342908e-13
2622.199199199199,4.3481500620694067e-13
2625.423423423423,4.353529525795905e-13
2628.6476476476473,4.358908989522404e-13
2631.871871871872,4.364288453248903e-13
2635.096096096096,4.3696679169754015e-13
2638.32032032032,4.3750473807019004e-13
2641.5445445445444,4.3804268444283987e-13
2644.7687687687685,4.3858063081548975e-13
2647.992992992993,4.391185771881397e-13
2651.2172172172172,4.396565235607895e-13
2654.4414414414414,4.401944699334394e-13
2657.6656656656655,4.4073241630608924e-13
2660.8898898898897,4.412703626787391e-13
2664.114114114114,4.4180830905138896e-13
2667.3383383383384,4.423462554240389e-13
2670.5625625625626,4.428842017966888e-13
2673.7867867867867,4.434221481693386e-13
2677.011011011011,4.439600945419885e-13
2680.235235235235,4.4449804091463833e-13
2683.459459459459,4.450359872872882e-13
2686.6836836836837,4.4557393365993814e-13
2689.907907907908,4.46111880032588e-13
2693.132132132132,4.4664982640523786e-13
2696.356356356356,4.471877727778877e-13
2699.5805805805803,4.477257191505376e-13
2702.8048048048045,4.482636655231874e-13
2706.029029029029,4.4880161189583735e-13
2709.253253253253,4.4933955826848723e-13
2712.4774774774774,4.4987750464113706e-13
2715.7017017017015,4.5041545101378695e-13
2718.9259259259256,4.509533973864368e-13
2722.1501501501502,4.514913437590867e-13
2725.3743743743744,4.520292901317366e-13
2728.5985985985985,4.525672365043865e-13
2731.8228228228227,4.5310518287703626e-13
2735.047047047047,4.5364312924968615e-13
2738.271271271271,4.5418107562233603e-13
2741.4954954954956,4.547190219949859e-13
2744.7197197197197,4.552569683676359e-13
2747.943943943944,4.557949147402857e-13
2751.168168168168,4.563328611129356e-13
2754.392392392392,4.568708074855854e-13
2757.6166166166163,4.574087538582353e-13
2760.840840840841,4.579467002308853e-13
2764.065065065065,4.584846466035351e-13
2767.289289289289,4.590225929761849e-13
2770.5135135135133,4.595605393488348e-13
2773.7377377377375,4.600984857214847e-13
2776.961961961962,4.606364320941346e-13
2780.186186186186,4.611743784667845e-13
2783.4104104104103,4.617123248394344e-13
2786.6346346346345,4.622502712120841e-13
2789.8588588588586,4.62788217584734e-13
2793.083083083083,4.633261639573839e-13
2796.3073073073074,4.638641103300338e-13
2799.5315315315315,4.644020567026837e-13
2802.7557557557557,4.649400030753336e-13
2805.97997997998,4.654779494479834e-13
2809.204204204204,4.660158958206332e-13
2812.428428428428,4.665538421932831e-13
2815.6526526526527,4.670917885659331e-13
2818.876876876877,4.676297349385829e-13
2822.101101101101,4.681676813112328e-13
2825.325325325325,4.687056276838826e-13
2828.5495495495493,4.692435740565325e-13
2831.7737737737734,4.697815204291823e-13
2834.997997997998,4.703194668018323e-13
2838.222222222222,4.708574131744822e-13
2841.4464464464463,4.71395359547132e-13
2844.6706706706705,4.719333059197818e-13
2847.8948948948946,4.724712522924317e-13
2851.119119119119,4.730091986650816e-13
2854.3433433433433,4.735471450377315e-13
2857.5675675675675,4.740850914103814e-13
2860.7917917917916,4.746230377830313e-13
2864.016016016016,4.75160984155681e-13
2867.24024024024,4.756989305283309e-13
2870.4644644644645,4.762368769009809e-13
2873.6886886886887,4.767748232736307e-13
2876.912912912913,4.773127696462806e-13
2880.137137137137,4.778507160189305e-13
2883.361361361361,4.783886623915804e-13
2886.5855855855852,4.789266087642301e-13
2889.80980980981,4.794645551368801e-13
2893.034034034034,4.8000250150953e-13
2896.258258258258,4.805404478821798e-13
2899.4824824824823,4.810783942548297e-13
2902.7067067067064,4.816163406274796e-13
2905.9309309309306,4.821542870001294e-13
2909.155155155155,4.826922333727793e-13
2912.3793793793793,4.832301797454292e-13
2915.6036036036035,4.837681261180791e-13
2918.8278278278276,4.843060724907289e-13
2922.0520520520517,4.848440188633788e-13
2925.2762762762763,4.853819652360287e-13
2928.5005005005005,4.859199116086785e-13
2931.7247247247246,4.864578579813284e-13
2934.948948948949,4.869958043539783e-13
2938.173173173173,4.875337507266282e-13
2941.397397397397,4.88071697099278e-13
2944.6216216216217,4.886096434719279e-13
2947.845845845846,4.891475898445778e-13
2951.07007007007,4.896855362172276e-13
2954.294294294294,4.902234825898775e-13
2957.5185185185182,4.907614289625274e-13
2960.7427427427424,4.912993753351772e-13
2963.966966966967,4.918373217078271e-13
2967.191191191191,4.92375268080477e-13
2970.4154154154153,4.929132144531268e-13
2973.6396396396394,4.934511608257767e-13
2976.8638638638636,4.939891071984266e-13
2980.088088088088,4.945270535710765e-13
2983.3123123123123,4.950649999437263e-13
2986.5365365365365,4.956029463163762e-13
2989.7607607607606,4.961408926890261e-13
2992.9849849849847,4.966788390616759e-13
2996.209209209209,4.972167854343258e-13
2999.4334334334335,4.977547318069758e-13
3002.6576576576576,4.982926781796255e-13
3005.881881881882,4.988306245522754e-13
3009.106106106106,4.993685709249253e-13
3012.33033033033,4.999065172975752e-13
3015.554554554554,5.00444463670225e-13
3018.778778778779,5.00982410042875e-13
3022.003003003003,5.015203564155248e-13
3025.227227227227,5.020583027881746e-13
3028.4514514514512,5.025962491608245e-13
3031.6756756756754,5.031341955334744e-13
3034.8998998998995,5.036721419061243e-13
3038.124124124124,5.042100882787742e-13
3041.3483483483483,5.047480346514241e-13
3044.5725725725724,5.052859810240739e-13
3047.7967967967966,5.058239273967237e-13
3051.0210210210207,5.063618737693736e-13
3054.2452452452453,5.068998201420236e-13
3057.4694694694695,5.074377665146734e-13
3060.6936936936936,5.079757128873233e-13
3063.9179179179177,5.085136592599731e-13
3067.142142142142,5.09051605632623e-13
3070.366366366366,5.095895520052728e-13
3073.5905905905906,5.101274983779228e-13
3076.814814814815,5.106654447505727e-13
3080.039039039039,5.112033911232225e-13
3083.263263263263,5.117413374958723e-13
3086.487487487487,5.122792838685222e-13
3089.7117117117114,5.128172302411721e-13
3092.935935935936,5.13355176613822e-13
3096.16016016016,5.138931229864719e-13
3099.3843843843842,5.144310693591218e-13
3102.6086086086084,5.149690157317715e-13
3105.8328328328325,5.155069621044214e-13
3109.057057057057,5.160449084770714e-13
3112.2812812812813,5.165828548497212e-13
3115.5055055055054,5.171208012223711e-13
3118.7297297297296,5.17658747595021e-13
3121.9539539539537,5.181966939676708e-13
3125.178178178178,5.187346403403206e-13
3128.4024024024025,5.192725867129706e-13
3131.6266266266266,5.198105330856205e-13
3134.8508508508507,5.203484794582703e-13
3138.075075075075,5.208864258309202e-13
3141.299299299299,5.2142437220357e-13
3144.523523523523,5.219623185762199e-13
3147.747747747748,5.225002649488698e-13
3150.971971971972,5.230382113215197e-13
3154.196196196196,5.235761576941696e-13
3157.42042042042,5.241141040668194e-13
3160.6446446446444,5.246520504394692e-13
3163.8688688688685,5.251899968121191e-13
3167.093093093093,5.25727943184769e-13
3170.3173173173172,5.262658895574189e-13
3173.5415415415414,5.268038359300688e-13
3176.7657657657655,5.273417823027187e-13
3179.9899899899897,5.278797286753685e-13
3183.2142142142143,5.284176750480184e-13
3186.4384384384384,5.289556214206683e-13
3189.6626626626626,5.294935677933181e-13
3192.8868868868867,5.30031514165968e-13
3196.111111111111,5.305694605386179e-13
3199.335335335335,5.311074069112678e-13
3202.5595595595596,5.316453532839176e-13
3205.7837837837837,5.321832996565675e-13
3209.008008008008,5.327212460292174e-13
3212.232232232232,5.332591924018672e-13
3215.456456456456,5.337971387745171e-13
3218.6806806806803,5.34335085147167e-13
3221.904904904905,5.348730315198168e-13
3225.129129129129,5.354109778924667e-13
3228.353353353353,5.359489242651166e-13
3231.5775775775774,5.364868706377665e-13
3234.8018018018015,5.370248170104163e-13
3238.0260260260256,5.375627633830662e-13
3241.2502502502502,5.381007097557161e-13
3244.4744744744744,5.386386561283659e-13
3247.6986986986985,5.391766025010158e-13
3250.9229229229227,5.397145488736657e-13
3254.147147147147,5.402524952463156e-13
3257.3713713713714,5.407904416189655e-13
3260.5955955955956,5.413283879916153e-13
3263.8198198198197,5.418663343642652e-13
3267.044044044044,5.42404280736915e-13
3270.268268268268,5.429422271095649e-13
3273.492492492492,5.434801734822148e-13
3276.7167167167167,5.440181198548647e-13
3279.940940940941,5.445560662275145e-13
3283.165165165165,5.450940126001644e-13
3286.389389389389,5.456319589728143e-13
3289.6136136136133,5.461699053454641e-13
3292.8378378378375,5.46707851718114e-13
3296.062062062062,5.47245798090764e-13
3299.286286286286,5.477837444634137e-13
3302.5105105105104,5.483216908360636e-13
3305.7347347347345,5.488596372087135e-13
3308.9589589589586,5.493975835813634e-13
3312.1831831831832,5.499355299540133e-13
3315.4074074074074,5.504734763266632e-13
3318.6316316316315,5.510114226993131e-13
3321.8558558558557,5.515493690719628e-13
3325.08008008008,5.520873154446127e-13
3328.304304304304,5.526252618172626e-13
3331.5285285285286,5.531632081899125e-13
3334.7527527527527,5.537011545625624e-13
3337.976976976977,5.542391009352123e-13
3341.201201201201,5.547770473078621e-13
3344.425425425425,5.553149936805119e-13
3347.6496496496493,5.558529400531618e-13
3350.873873873874,5.563908864258118e-13
3354.098098098098,5.569288327984616e-13
3357.322322322322,5.574667791711115e-13
3360.5465465465463,5.580047255437613e-13
3363.7707707707705,5.585426719164112e-13
3366.9949949949946,5.59080618289061e-13
3370.219219219219,5.59618564661711e-13
3373.4434434434434,5.601565110343609e-13
3376.6676676676675,5.606944574070107e-13
3379.8918918918916,5.612324037796605e-13
3383.116116116116,5.617703501523104e-13
3386.3403403403404,5.623082965249603e-13
3389.5645645645645,5.628462428976102e-13
3392.7887887887887,5.633841892702601e-13
3396.013013013013,5.6392213564291e-13
3399.237237237237,5.644600820155597e-13
3402.461461461461,5.649980283882096e-13
3405.6856856856857,5.655359747608596e-13
3408.90990990991,5.660739211335094e-13
3412.134134134134,5.666118675061593e-13
3415.358358358358,5.671498138788092e-13
3418.5825825825823,5.67687760251459e-13
3421.8068068068064,5.682257066241088e-13
3425.031031031031,5.687636529967588e-13
3428.255255255255,5.693015993694087e-13
3431.4794794794793,5.698395457420585e-13
3434.7037037037035,5.703774921147084e-13
3437.9279279279276,5.709154384873582e-13
3441.152152152152,5.714533848600081e-13
3444.3763763763764,5.71991331232658e-13
3447.6006006006005,5.725292776053079e-13
3450.8248248248246,5.730672239779578e-13
3454.049049049049,5.736051703506076e-13
3457.273273273273,5.741431167232574e-13
3460.4974974974975,5.746810630959074e-13
3463.7217217217217,5.752190094685572e-13
3466.945945945946,5.757569558412071e-13
3470.17017017017,5.76294902213857e-13
3473.394394394394,5.768328485865069e-13
3476.6186186186183,5.773707949591567e-13
3479.842842842843,5.779087413318066e-13
3483.067067067067,5.784466877044565e-13
3486.291291291291,5.789846340771063e-13
3489.5155155155153,5.795225804497562e-13
3492.7397397397394,5.800605268224061e-13
3495.9639639639636,5.80598473195056e-13
3499.188188188188,5.811364195677058e-13
3502.4124124124123,5.816743659403557e-13
3505.6366366366365,5.822123123130056e-13
3508.8608608608606,5.827502586856554e-13
3512.0850850850848,5.832882050583053e-13
3515.3093093093094,5.838261514309553e-13
3518.5335335335335,5.84364097803605e-13
3521.7577577577576,5.849020441762549e-13
3524.981981981982,5.854399905489048e-13
3528.206206206206,5.859779369215547e-13
3531.43043043043,5.865158832942045e-13
3534.6546546546547,5.870538296668545e-13
3537.878878878879,5.875917760395042e-13
3541.103103103103,5.881297224121541e-13
3544.327327327327,5.88667668784804e-13
3547.5515515515513,5.892056151574539e-13
3550.7757757757754,5.897435615301037e-13
3554.0,5.902815079027537e-13
